comment_id,Commentaire,star,date,client,reponse,source,company,ville,maj,date_commande,ecart,clean_comment,qualité produit,service livraison,service client
2774,"les produits arrivent souvent cassés ou alors la commande est annulée , mais je reste satisfaite . Trop de vêtements et de chaussures et pas assez d'alimentation salée ! !",4,2021-04-01,BEATRICE G .,"Bonjour , Merci de partager avec nous votre avis . Je vous présente mes excuses quant aux anomalies relatives à livraison de vos commande . Je vous informe avoir remonté cette anomalie auprès de nos services afin d ' y remédier prochainement . Ayoub",TrustedShop,ShowRoom,CENON,,2021-03-17,15.0,"les produits arrivent souvent cassés ou alors la commande est annulée , mais je reste satisfaite . trop de vêtements et de chaussures et pas assez d'alimentation salée ! !",0,1,0
2777,Entièrement satisfaite de mes articles ... je ne connaissais pas la marque . Je recommande !,5,2021-04-01,,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,,,2021-03-18,14.0,entièrement satisfaite de mes articles ... je ne connaissais pas la marque . je recommande !,1,0,0
2785,"jolie chemise de belle qualité , conforme au descriptif . rendu très mode , porté avec un jean .",5,2021-03-31,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-03-20,11.0,"jolie chemise de belle qualité , conforme au descriptif . rendu très mode , porté avec un jean .",1,0,0
2786,Site de commande simple d'utilisation . Délai de livraison respecté . Produit fidèle à celui présenté . Je recommanderai sur votre site .,5,2021-03-31,Philippe C .,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,Phalempin,,2021-03-22,9.0,site de commande simple d'utilisation . délai de livraison respecté . produit fidèle à celui présenté . je recommanderai sur votre site .,0,1,0
2787,Les délais de transport ont bien été respecté . Les produits sont beaux et de bonnes qualités .,5,2021-03-31,Stephanie E .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,Île,,2021-03-20,11.0,les délais de transport ont bien été respecté . les produits sont beaux et de bonnes qualités .,0,1,0
2789,"Produit de bonne qualité , délai de livraison un peu long ... et variation des prix de la collection , même produit tout au long de l'année à des prix différents",4,2021-03-31,,"Bonjour , Merci de partager avec vous votre avis . Je vous présente mes excuses pour ce délai d'attente . Je vous informe avoir pris en charge votre avis et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-03-18,13.0,"produit de bonne qualité , délai de livraison un peu long ... et variation des prix de la collection , même produit tout au long de l'année à des prix différents",1,0,0
2795,Très jolie et conforme au descriptif mais taille vraiment petit,4,2021-03-30,,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-03-18,12.0,très jolie et conforme au descriptif mais taille vraiment petit,1,0,0
2796,Colis livré rapidement et correspond à ma commande,5,2021-03-30,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-03-18,12.0,colis livré rapidement et correspond à ma commande,1,0,0
2800,je n'ai pas eu à faire au service clients donc difficile de noter ! ! la livraison est un peu longue .,5,2021-03-30,,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,,,2021-03-16,14.0,je n'ai pas eu à faire au service clients donc difficile de noter ! ! la livraison est un peu longue .,0,1,0
2809,"Parfait , conforme à mes attentes",5,2021-03-29,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-03-18,11.0,"parfait , conforme à mes attentes",1,0,0
2814,Je suis très content de mon achat . Il est arrivé très rapidement .,5,2021-03-27,Claudia M .,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,Braga,,2021-03-17,10.0,je suis très content de mon achat . il est arrivé très rapidement .,0,1,0
2817,Trop grand car j ’ ai hésité entre les tailles S et M. je ne pense pas que les tissus durent dans le temps .,4,2021-03-27,,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous ait pas apportée satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustedShop,ShowRoom,,,2021-03-14,13.0,trop grand car j ’ ai hésité entre les tailles s et m. je ne pense pas que les tissus durent dans le temps .,1,0,0
2819,"Pas du tout satisfaite de cette dernière commande . J ’ ai acheté deux fois le même produit et 42€ m ’ ont été facturés 2 fois alors que le livreur m ’ a déposé les colis au même moment ( les cartons n ’ étaient pas dans un bel état ) . J ’ ai commandé deux parasols ( avec pied ) mais à la réception , j ’ ai été surprise de remarqué que les blocs qui sont avec le pied ( en photo ) ne sont pas présents .",1,2021-03-26,,"Bonjour , Je suis sincèrement désolé de lire votre ressenti suite à la réception de vos deux commandes . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustedShop,ShowRoom,,,2021-03-13,13.0,"pas du tout satisfaite de cette dernière commande . j ’ ai acheté deux fois le même produit et 42€ m ’ ont été facturés 2 fois alors que le livreur m ’ a déposé les colis au même moment ( les cartons n ’ étaient pas dans un bel état ) . j ’ ai commandé deux parasols ( avec pied ) mais à la réception , j ’ ai été surprise de remarqué que les blocs qui sont avec le pied ( en photo ) ne sont pas présents .",1,0,0
2824,Mon colis bien arrivé . L article que j avais commandé . Est très joli je suis très satisfaite,5,2021-03-25,Regine A .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,Commelle-Vernay,,2021-03-11,14.0,mon colis bien arrivé . l article que j avais commandé . est très joli je suis très satisfaite,1,1,0
2826,Déçu de la qualité,3,2021-03-25,,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous ait pas apportée satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin d'en discuter avec vous . Ayoub",TrustedShop,ShowRoom,,,2021-03-12,13.0,déçu de la qualité,1,0,0
2829,"Génial , excellent article et un prix très compétitif . Livraison ultra rapide .",4,2021-03-24,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-03-13,11.0,"génial , excellent article et un prix très compétitif . livraison ultra rapide .",1,0,0
2836,Très bien pour le prix . A voir lorsque je pourrais les porter .,4,2021-03-24,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-03-11,13.0,très bien pour le prix . a voir lorsque je pourrais les porter .,1,0,0
2838,"Toujours très satisfaite en général , marchandise bien emballé , bonne qualité du produit , respect du date de livraison y suivi de la commande , rien a dire jusqu ’ à maintenant .",5,2021-03-24,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-03-11,13.0,"toujours très satisfaite en général , marchandise bien emballé , bonne qualité du produit , respect du date de livraison y suivi de la commande , rien a dire jusqu ’ à maintenant .",1,1,0
2844,superbe marchandise arrivée en temps voulu,5,2021-03-23,laurence b .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,MACON,,2021-03-11,12.0,superbe marchandise arrivée en temps voulu,0,1,0
2845,"Au moment d'acheter il faudrait mieux indiquer les characteristiques de la marchandise : j'ai acheté 2 mailles pour hommes qui avaient uniquement l'indication 100 % coton , mais en faites il était coton double , pour l'hiver , lors que je ' n cherchais en coton fin . Je suis contente de la livraison trés vite de cet ordre . ( Je m'excuse en avanti pour mon français , je suis italienne ) .",4,2021-03-23,,,TrustedShop,ShowRoom,,,2021-03-13,10.0,"au moment d'acheter il faudrait mieux indiquer les characteristiques de la marchandise : j'ai acheté 2 mailles pour hommes qui avaient uniquement l'indication 100 % coton , mais en faites il était coton double , pour l'hiver , lors que je ' n cherchais en coton fin . je suis contente de la livraison trés vite de cet ordre . ( je m'excuse en avanti pour mon français , je suis italienne ) .",0,1,0
2849,Commande reçue rapidement car expédition rapide . Bon rapport qualité prix pour cette combinaison,4,2021-03-23,Flo H .,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,Loir et Cher,,2021-03-14,9.0,commande reçue rapidement car expédition rapide . bon rapport qualité prix pour cette combinaison,1,1,0
2854,Joli modèle ma surprise à été de constater que les pois étaient brodes et c est sympa,5,2021-03-23,Sylvie-nd @ hotmail.fr D .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,Lamorlaye,,2021-03-13,10.0,joli modèle ma surprise à été de constater que les pois étaient brodes et c est sympa,1,0,0
2855,"Livraison plus rapide qu ’ annoncée , emballage soigné . Juste dommage qu ’ on doive payer les frais de retour en cas de renvoi d ’ articles trop petits !",5,2021-03-23,Barbara D .,"Bonjour , Je fais suite à votre avis concernant les modalités de retour de vos articles . Je vous présente mes excuses pour cette situation . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustedShop,ShowRoom,Yvoir,,2021-03-15,8.0,"livraison plus rapide qu ’ annoncée , emballage soigné . juste dommage qu ’ on doive payer les frais de retour en cas de renvoi d ’ articles trop petits !",0,1,0
2857,Un bijou sur les deux achetés est arrivé cassé . Le problème n ’ etant Pas encore réglé je ne peux évaluer le service client .,4,2021-03-23,Geneviève N .,"Bonjour , Je suis sincèrement désolé d'apprendre que vous ayez reçu votre bijou cassé . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustedShop,ShowRoom,Doyet,,2021-03-13,10.0,un bijou sur les deux achetés est arrivé cassé . le problème n ’ etant pas encore réglé je ne peux évaluer le service client .,0,0,1
2861,Très satisfaite de les articles,4,2021-03-23,Valerie T .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,Fort,,2021-03-06,17.0,très satisfaite de les articles,1,0,0
2862,Le sac est parfait . La livraison dans les délais promis,5,,Deolinda C .,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,Portugal,,,,le sac est parfait . la livraison dans les délais promis,1,0,0
2864,"Je passe régulièrement des commandes sur SHOWROOM et j'en suis vraiment satisfaite . Le site est très simple , les offres variées et toujours de bonne qualité . Livraison bien souvent plus tôt que prévu et un service téléphonique clientèle au top . Quoi dire de plus ... bravo et merci .",5,2021-03-22,Martine D .,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,SAINT-HIPPOLYTE,,2021-03-12,10.0,"je passe régulièrement des commandes sur showroom et j'en suis vraiment satisfaite . le site est très simple , les offres variées et toujours de bonne qualité . livraison bien souvent plus tôt que prévu et un service téléphonique clientèle au top . quoi dire de plus ... bravo et merci .",1,0,0
2865,La marchandise est très jolie seulement que je devais prendre une taille inférieure à la mienne mais sa passe bien . Je recommande showroomprive.com le meilleur,5,2021-03-22,Annie N .,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com Ayoub",TrustedShop,ShowRoom,Évry,,2021-03-14,8.0,la marchandise est très jolie seulement que je devais prendre une taille inférieure à la mienne mais sa passe bien . je recommande showroomprive.com le meilleur,1,0,0
